================ Training Loss (Mon Feb 26 19:34:23 2024) ================
================ Training Loss (Mon Feb 26 19:35:57 2024) ================
(epoch: 1, iters: 800, time: 0.020, data: 2.531) total: 0.190961 attention: 488.859894 mAP: 0.000000 
(epoch: 1, iters: 1600, time: 0.018, data: 0.022) total: 0.155231 attention: 397.390076 mAP: 0.000000 
(epoch: 1, iters: 2400, time: 0.020, data: 0.199) total: 0.138785 attention: 355.289948 mAP: 0.000000 
(epoch: 1, iters: 3200, time: 0.020, data: 0.028) total: 0.119514 attention: 305.955078 mAP: 0.000000 
(epoch: 1, iters: 4000, time: 0.019, data: 0.019) total: 0.126966 attention: 325.032654 mAP: 0.000000 
(epoch: 1, iters: 4800, time: 0.019, data: 0.020) total: 0.126849 attention: 324.734253 mAP: 0.000000 
(epoch: 1, iters: 5600, time: 0.017, data: 0.019) total: 0.122986 attention: 314.844086 mAP: 0.000000 
(epoch: 1, iters: 6400, time: 0.020, data: 0.018) total: 0.103868 attention: 265.900818 mAP: 0.000000 
(epoch: 1, iters: 7200, time: 0.019, data: 0.019) total: 0.106455 attention: 272.523590 mAP: 0.000000 
(epoch: 1, iters: 8000, time: 0.019, data: 0.014) total: 0.095168 attention: 243.629745 mAP: 0.000000 
(epoch: 1, iters: 8800, time: 0.020, data: 0.019) total: 0.094421 attention: 241.717010 mAP: 0.000000 
(epoch: 1, iters: 9600, time: 0.020, data: 0.017) total: 0.087568 attention: 224.174896 mAP: 0.000000 
(epoch: 1, iters: 10400, time: 0.020, data: 0.019) total: 0.091675 attention: 234.687057 mAP: 0.000000 
(epoch: 1, iters: 11200, time: 0.019, data: 0.013) total: 0.076669 attention: 196.272430 mAP: 0.000000 
(epoch: 1, iters: 12000, time: 0.021, data: 0.019) total: 0.077635 attention: 198.745224 mAP: 0.000000 
(epoch: 1, iters: 12800, time: 0.021, data: 0.017) total: 0.082541 attention: 211.304184 mAP: 0.000000 
(epoch: 1, iters: 13600, time: 0.021, data: 0.021) total: 0.080453 attention: 205.960556 mAP: 0.000000 
(epoch: 1, iters: 14400, time: 0.020, data: 0.016) total: 0.089237 attention: 228.445953 mAP: 0.000000 
(epoch: 1, iters: 15200, time: 0.021, data: 0.020) total: 0.078073 attention: 199.865601 mAP: 0.000000 
(epoch: 1, iters: 16000, time: 0.020, data: 0.020) total: 0.073886 attention: 189.148636 mAP: 0.000000 
(epoch: 1, iters: 16800, time: 0.020, data: 0.020) total: 0.078400 attention: 200.703079 mAP: 0.000000 
(epoch: 1, iters: 17600, time: 0.020, data: 0.019) total: 0.081310 attention: 208.154099 mAP: 0.000000 
(epoch: 1, iters: 18400, time: 0.020, data: 0.019) total: 0.074310 attention: 190.234177 mAP: 0.000000 
(epoch: 1, iters: 19200, time: 0.020, data: 0.020) total: 0.067986 attention: 174.044922 mAP: 0.000000 
(epoch: 1, iters: 20000, time: 0.020, data: 0.020) total: 0.077606 attention: 198.670319 mAP: 0.000000 
(epoch: 1, iters: 20800, time: 0.020, data: 0.013) total: 0.061543 attention: 157.548950 mAP: 0.000000 
(epoch: 1, iters: 21600, time: 0.019, data: 0.018) total: 0.066633 attention: 170.579544 mAP: 0.000000 
(epoch: 1, iters: 22400, time: 0.019, data: 0.013) total: 0.087142 attention: 223.082932 mAP: 0.000000 
(epoch: 1, iters: 23200, time: 0.021, data: 0.018) total: 0.080127 attention: 205.124115 mAP: 0.000000 
(epoch: 1, iters: 24000, time: 0.020, data: 0.016) total: 0.060934 attention: 155.991394 mAP: 0.000000 
(epoch: 1, iters: 24800, time: 0.020, data: 0.018) total: 0.076535 attention: 195.930084 mAP: 0.000000 
(epoch: 1, iters: 25600, time: 0.020, data: 0.012) total: 0.065168 attention: 166.829132 mAP: 0.000000 
(epoch: 1, iters: 26400, time: 0.020, data: 0.018) total: 0.061831 attention: 158.286148 mAP: 0.000000 
(epoch: 1, iters: 27200, time: 0.019, data: 0.017) total: 0.073326 attention: 187.713455 mAP: 0.000000 
(epoch: 1, iters: 28000, time: 0.020, data: 0.019) total: 0.058072 attention: 148.665237 mAP: 0.000000 
(epoch: 1, iters: 28800, time: 0.019, data: 0.013) total: 0.062370 attention: 159.666077 mAP: 0.000000 
(epoch: 1, iters: 29600, time: 0.019, data: 0.022) total: 0.051982 attention: 133.074905 mAP: 0.000000 
(epoch: 1, iters: 30400, time: 0.019, data: 0.017) total: 0.067455 attention: 172.683716 mAP: 0.000000 
(epoch: 1, iters: 31200, time: 0.020, data: 0.019) total: 0.063264 attention: 161.954742 mAP: 0.000000 
(epoch: 1, iters: 32000, time: 0.022, data: 0.018) total: 0.065728 attention: 168.263657 mAP: 0.000000 
(epoch: 1, iters: 32800, time: 0.022, data: 0.022) total: 0.063024 attention: 161.341644 mAP: 0.000000 
(epoch: 1, iters: 33600, time: 0.022, data: 0.025) total: 0.074746 attention: 191.348740 mAP: 0.000000 
(epoch: 1, iters: 34400, time: 0.021, data: 0.017) total: 0.066232 attention: 169.553558 mAP: 0.000000 
(epoch: 1, iters: 35200, time: 0.021, data: 0.016) total: 0.049298 attention: 126.203651 mAP: 0.000000 
(epoch: 1, iters: 36000, time: 0.021, data: 0.020) total: 0.071373 attention: 182.715210 mAP: 0.000000 
(epoch: 1, iters: 36800, time: 0.020, data: 0.016) total: 0.058872 attention: 150.713104 mAP: 0.000000 
(epoch: 1, iters: 37600, time: 0.021, data: 0.015) total: 0.046888 attention: 120.033333 mAP: 0.000000 
(epoch: 1, iters: 38400, time: 0.019, data: 0.016) total: 0.071709 attention: 183.573776 mAP: 0.000000 
(epoch: 1, iters: 39200, time: 0.020, data: 0.020) total: 0.060450 attention: 154.751175 mAP: 0.000000 
(epoch: 1, iters: 40000, time: 0.020, data: 0.016) total: 0.066231 attention: 169.552414 mAP: 0.000000 
(epoch: 1, iters: 40800, time: 0.021, data: 0.019) total: 0.053483 attention: 136.915298 mAP: 0.000000 
(epoch: 1, iters: 41600, time: 0.019, data: 0.018) total: 0.060161 attention: 154.011795 mAP: 0.000000 
(epoch: 1, iters: 42400, time: 0.019, data: 0.018) total: 0.055808 attention: 142.869156 mAP: 0.000000 
(epoch: 1, iters: 43200, time: 0.020, data: 0.012) total: 0.068654 attention: 175.754791 mAP: 0.000000 
(epoch: 1, iters: 44000, time: 0.021, data: 0.017) total: 0.054350 attention: 139.136841 mAP: 0.000000 
(epoch: 1, iters: 44800, time: 0.021, data: 0.016) total: 0.053574 attention: 137.149780 mAP: 0.000000 
(epoch: 1, iters: 45600, time: 0.022, data: 0.016) total: 0.048478 attention: 124.103584 mAP: 0.000000 
(epoch: 1, iters: 46400, time: 0.021, data: 0.016) total: 0.055059 attention: 140.951935 mAP: 0.000000 
(epoch: 1, iters: 47200, time: 0.021, data: 0.018) total: 0.044613 attention: 114.209946 mAP: 0.000000 
(epoch: 1, iters: 48000, time: 0.022, data: 0.016) total: 0.046026 attention: 117.826500 mAP: 0.000000 
(epoch: 1, iters: 48800, time: 0.021, data: 0.016) total: 0.043674 attention: 111.804604 mAP: 0.000000 
(epoch: 1, iters: 49600, time: 0.019, data: 0.016) total: 0.076669 attention: 196.272308 mAP: 0.000000 
(epoch: 1, iters: 50400, time: 0.019, data: 0.017) total: 0.063245 attention: 161.908463 mAP: 0.000000 
(epoch: 1, iters: 51200, time: 0.022, data: 0.011) total: 0.072141 attention: 184.679779 mAP: 0.000000 
(epoch: 1, iters: 52000, time: 0.020, data: 0.016) total: 0.053729 attention: 137.547440 mAP: 0.000000 
(epoch: 1, iters: 52800, time: 0.021, data: 0.016) total: 0.048737 attention: 124.767776 mAP: 0.000000 
(epoch: 1, iters: 53600, time: 0.021, data: 0.017) total: 0.056648 attention: 145.017944 mAP: 0.000000 
(epoch: 1, iters: 54400, time: 0.020, data: 0.015) total: 0.052241 attention: 133.736984 mAP: 0.000000 
(epoch: 1, iters: 55200, time: 0.020, data: 0.016) total: 0.056124 attention: 143.676712 mAP: 0.000000 
(epoch: 1, iters: 56000, time: 0.021, data: 0.011) total: 0.068890 attention: 176.359634 mAP: 0.000000 
(epoch: 1, iters: 56800, time: 0.021, data: 0.017) total: 0.059175 attention: 151.488098 mAP: 0.000000 
(epoch: 1, iters: 57600, time: 0.021, data: 0.016) total: 0.049598 attention: 126.969727 mAP: 0.000000 
(epoch: 1, iters: 58400, time: 0.020, data: 0.012) total: 0.063505 attention: 162.572159 mAP: 0.000000 
(epoch: 1, iters: 59200, time: 0.021, data: 0.017) total: 0.060864 attention: 155.812881 mAP: 0.000000 
